LatinName,Site,Date,State,Latitude,Longitude,ButterflyCount,PartyHours,JulianDate
Agraulis vanillae,RamseyCanyonAZ,6/24/1982,AZ,31.424,-110.2238,1,33,175
Agraulis vanillae,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,1,56,218
Agraulis vanillae,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,2,58.5,224
Agraulis vanillae,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,1,61,218
Agraulis vanillae,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,6,70,218
Agraulis vanillae,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,5,58,214
Agraulis vanillae,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,1,56.5,213
Agraulis vanillae,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,2,76,215
Agraulis vanillae,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,4,56,218
Agraulis vanillae,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,2,54.5,212
Agraulis vanillae,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,2,49,210
Agraulis vanillae,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,5,50,223
Agraulis vanillae,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,6,54,215
Agraulis vanillae,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,12,45,213
Agraulis vanillae,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,4,50,212
Agraulis vanillae,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,4,56,217
Agraulis vanillae,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,7,82,215
Agraulis vanillae,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,13,45.5,214
Agraulis vanillae,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,8,53,218
Agraulis vanillae,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,3,41.5,214
Agraulis vanillae,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,1,44,213
Agraulis vanillae,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,4,59.5,218
Agraulis vanillae,SabinoCanyonAZ,7/30/1993,AZ,32.3656,-110.7774,3,5,211
Agraulis vanillae,SabinoCanyonAZ,7/22/1994,AZ,32.3656,-110.7774,1,24,203
Agraulis vanillae,SabinoCanyonAZ,7/26/2000,AZ,32.3656,-110.7774,1,21.5,208
Agraulis vanillae,SabinoCanyonAZ,7/19/2008,AZ,32.3656,-110.7774,1,14,201
Agraulis vanillae,SabinoCanyonAZ,7/21/2012,AZ,32.3656,-110.7774,1,18,203
Agraulis vanillae,SabinoCanyonAZ,7/20/2013,AZ,32.3656,-110.7774,1,31.5,201
Agraulis vanillae,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,2,33.5,212
Agraulis vanillae,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,3,18.5,211
Agraulis vanillae,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,3,27,208
Agraulis vanillae,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,3,43,207
Agraulis vanillae,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,3,40.5,213
Agraulis vanillae,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,1,38,207
Agraulis vanillae,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,4,41.5,210
Agriades glandon,GrandCanyonNorthRim,7/5/2015,AZ,36.1954,-112.0374,4,6,186
Amblyscirtes aenus,AtascosaHighlandsAZ,7/19/1980,AZ,31.48,-111.16,9,26,201
Amblyscirtes aenus,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,50,26,211
Amblyscirtes aenus,AtascosaHighlandsAZ,8/5/1984,AZ,31.48,-111.16,27,41,218
Amblyscirtes aenus,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,4,22,229
Amblyscirtes aenus,AtascosaHighlandsAZ,8/22/1987,AZ,31.48,-111.16,10,35,234
Amblyscirtes aenus,AtascosaHighlandsAZ,8/13/1988,AZ,31.48,-111.16,11,33.5,226
Amblyscirtes aenus,AtascosaHighlandsAZ,8/20/1989,AZ,31.48,-111.16,21,56,232
Amblyscirtes aenus,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,16,50,230
Amblyscirtes aenus,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,57,43.5,222
Amblyscirtes aenus,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,2,62,229
Amblyscirtes aenus,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,13,45,226
Amblyscirtes aenus,AtascosaHighlandsAZ,8/13/1994,AZ,31.48,-111.16,8,28,225
Amblyscirtes aenus,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,17,51,232
Amblyscirtes aenus,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,9,42,231
Amblyscirtes aenus,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,89,49,228
Amblyscirtes aenus,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,29,53.5,227
Amblyscirtes aenus,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,5,64,226
Amblyscirtes aenus,AtascosaHighlandsAZ,8/19/2000,AZ,31.48,-111.16,1,65,232
Amblyscirtes aenus,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,1,56,230
Amblyscirtes aenus,GuadalupeCanyonAZNM,8/4/1986,AZ,31.33,-109.07,1,10,216
Amblyscirtes aenus,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,5,54,227
Amblyscirtes aenus,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,7,52,219
Amblyscirtes aenus,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,21,65,225
Amblyscirtes aenus,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,14,37,223
Amblyscirtes aenus,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,38,61,218
Amblyscirtes aenus,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,15,56.5,222
Amblyscirtes aenus,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,9,55,219
Amblyscirtes aenus,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,14,75,218
Amblyscirtes aenus,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,42,60,225
Amblyscirtes aenus,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,15,40,224
Amblyscirtes aenus,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,108,51,221
Amblyscirtes aenus,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,86,66.5,220
Amblyscirtes aenus,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,21,72.5,221
Amblyscirtes aenus,PatagoniaAZ,8/12/2000,AZ,31.5072,-110.6908,1,64,225
Amblyscirtes aenus,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,9,75,223
Amblyscirtes aenus,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,9,47.5,222
Amblyscirtes aenus,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,29,43.5,221
Amblyscirtes aenus,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,38,38,220
Amblyscirtes aenus,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,15,61.5,218
Amblyscirtes aenus,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,13,35,217
Amblyscirtes aenus,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,4,58,230
Amblyscirtes aenus,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,10,56,222
Amblyscirtes aenus,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,11,71,220
Amblyscirtes aenus,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,16,82,219
Amblyscirtes aenus,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,20,79,218
Amblyscirtes aenus,PatagoniaAZ,8/11/2012,AZ,31.5072,-110.6908,15,62,224
Amblyscirtes aenus,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,9,73,222
Amblyscirtes aenus,PatagoniaAZ,8/9/2014,AZ,31.5072,-110.6908,15,80,221
Amblyscirtes aenus,PatagoniaAZ,8/8/2016,AZ,31.5073,-110.7331,1,45.5,221
Amblyscirtes aenus,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,21,54,219
Amblyscirtes aenus,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,9,62.5,224
Amblyscirtes aenus,PortalAZ,8/28/1999,AZ,31.85,-109.1667,1,62,240
Amblyscirtes aenus,PortalAZ,7/29/2000,AZ,31.85,-109.1667,10,45,211
Amblyscirtes aenus,PortalAZ,7/28/2001,AZ,31.85,-109.1667,22,28.5,209
Amblyscirtes aenus,PortalAZ,7/27/2002,AZ,31.85,-109.1667,18,25,208
Amblyscirtes aenus,PortalAZ,7/26/2003,AZ,31.85,-109.1667,4,16,207
Amblyscirtes aenus,PortalAZ,8/13/2005,AZ,31.85,-109.1667,2,32,225
Amblyscirtes aenus,PortalAZ,7/25/2009,AZ,31.85,-109.1667,3,20,206
Amblyscirtes aenus,PortalAZ,7/28/2012,AZ,31.85,-109.1667,34,18,210
Amblyscirtes aenus,PortalAZ,7/27/2013,AZ,31.85,-109.1667,30,22.5,208
Amblyscirtes aenus,PortalAZ,7/26/2014,AZ,31.85,-109.1667,13,17,207
Amblyscirtes aenus,PortalAZ,8/2/2015,AZ,33.85,-109.1667,1,15.5,214
Amblyscirtes aenus,PortalAZ,7/23/2016,AZ,31.85,-109.1667,9,20,205
Amblyscirtes aenus,PortalAZ,7/23/2017,AZ,31.85,-109.1667,10,20,204
Amblyscirtes aenus,PortalAZ,7/27/2018,AZ,31.85,-109.1667,21,26.5,208
Amblyscirtes aenus,RamseyCanyonAZ,7/15/1979,AZ,31.424,-110.2238,6,32,196
Amblyscirtes aenus,RamseyCanyonAZ,7/13/1980,AZ,31.424,-110.2238,12,17,195
Amblyscirtes aenus,RamseyCanyonAZ,7/19/1981,AZ,31.424,-110.2238,14,27,200
Amblyscirtes aenus,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,11,56,218
Amblyscirtes aenus,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,1,58.5,224
Amblyscirtes aenus,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,12,61,218
Amblyscirtes aenus,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,26,55,216
Amblyscirtes aenus,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,51,61.5,211
Amblyscirtes aenus,RamseyCanyonAZ,8/2/1992,AZ,31.424,-110.2238,6,55,215
Amblyscirtes aenus,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,12,45.5,212
Amblyscirtes aenus,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,6,44,211
Amblyscirtes aenus,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,24,70,218
Amblyscirtes aenus,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,27,67.5,218
Amblyscirtes aenus,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,107,58,214
Amblyscirtes aenus,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,31,56.5,213
Amblyscirtes aenus,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,24,76,215
Amblyscirtes aenus,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,5,56,218
Amblyscirtes aenus,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,21,63,216
Amblyscirtes aenus,RamseyCanyonAZ,8/3/2002,AZ,31.424,-110.2238,15,52,215
Amblyscirtes aenus,RamseyCanyonAZ,8/2/2003,AZ,31.424,-110.2238,3,47,214
Amblyscirtes aenus,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,19,43.5,213
Amblyscirtes aenus,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,8,54.5,212
Amblyscirtes aenus,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,6,49,210
Amblyscirtes aenus,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,3,50,223
Amblyscirtes aenus,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,11,54,215
Amblyscirtes aenus,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,17,45,213
Amblyscirtes aenus,RamseyCanyonAZ,7/31/2010,AZ,31.424,-110.2238,3,50,212
Amblyscirtes aenus,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,6,46.5,211
Amblyscirtes aenus,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,33,56,217
Amblyscirtes aenus,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,21,82,215
Amblyscirtes aenus,RamseyCanyonAZ,8/2/2014,AZ,31.424,-110.2238,16,45.5,214
Amblyscirtes aenus,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,4,53,218
Amblyscirtes aenus,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,3,41.5,214
Amblyscirtes aenus,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,28,44,213
Amblyscirtes aenus,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,12,59.5,218
Amblyscirtes aenus,SabinoCanyonAZ,7/22/1994,AZ,32.3656,-110.7774,1,24,203
Amblyscirtes aenus,SabinoCanyonAZ,7/31/2002,AZ,32.3656,-110.7774,1,15,212
Amblyscirtes aenus,SabinoCanyonAZ,7/19/2008,AZ,32.3656,-110.7774,1,14,201
Amblyscirtes aenus,SabinoCanyonAZ,7/18/2009,AZ,32.3656,-110.7774,4,18,199
Amblyscirtes aenus,SabinoCanyonAZ,7/21/2012,AZ,32.3656,-110.7774,1,18,203
Amblyscirtes aenus,SabinoCanyonAZ,7/20/2013,AZ,32.3656,-110.7774,2,31.5,201
Amblyscirtes aenus,SabinoCanyonAZ,7/16/2016,AZ,32.3656,-110.7774,1,45.5,198
Amblyscirtes aenus,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,5,33.5,212
Amblyscirtes aenus,SantaRitaMountains,7/31/2011,AZ,31.7268,-110.8807,13,16,212
Amblyscirtes aenus,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,12,18.5,211
Amblyscirtes aenus,SantaRitaMountains,7/28/2013,AZ,31.7268,-110.8807,14,26.5,209
Amblyscirtes aenus,SantaRitaMountains,7/27/2014,AZ,31.7268,-110.8807,12,27,208
Amblyscirtes aenus,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,18,43,207
Amblyscirtes aenus,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,6,40.5,213
Amblyscirtes aenus,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,17,38,207
Amblyscirtes aenus,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,4,41.5,210
Amblyscirtes cassus,AtascosaHighlandsAZ,7/30/1983,AZ,31.48,-111.16,2,26,211
Amblyscirtes cassus,AtascosaHighlandsAZ,8/17/1985,AZ,31.48,-111.16,1,22,229
Amblyscirtes cassus,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,2,43.5,222
Amblyscirtes cassus,AtascosaHighlandsAZ,8/18/1996,AZ,31.48,-111.16,1,42,231
Amblyscirtes cassus,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,11,49,228
Amblyscirtes cassus,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,1,53.5,227
Amblyscirtes cassus,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,1,64,226
Amblyscirtes cassus,AtascosaHighlandsAZ,8/18/2001,AZ,31.48,-111.16,1,56,230
Amblyscirtes cassus,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,1,54,227
Amblyscirtes cassus,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,3,65,225
Amblyscirtes cassus,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,28,61,218
Amblyscirtes cassus,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,2,55,219
Amblyscirtes cassus,PatagoniaAZ,8/6/1994,AZ,31.5072,-110.6908,2,75,218
Amblyscirtes cassus,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,4,60,225
Amblyscirtes cassus,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,1,40,224
Amblyscirtes cassus,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,9,51,221
Amblyscirtes cassus,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,14,66.5,220
Amblyscirtes cassus,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,3,72.5,221
Amblyscirtes cassus,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,4,75,223
Amblyscirtes cassus,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,2,47.5,222
Amblyscirtes cassus,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,3,38,220
Amblyscirtes cassus,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,2,61.5,218
Amblyscirtes cassus,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,1,35,217
Amblyscirtes cassus,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,2,82,219
Amblyscirtes cassus,PatagoniaAZ,8/6/2011,AZ,31.5072,-110.6908,3,79,218
Amblyscirtes cassus,PatagoniaAZ,8/10/2013,AZ,31.5072,-110.6908,2,73,222
Amblyscirtes cassus,PatagoniaAZ,8/7/2017,AZ,31.5073,-110.7331,3,54,219
Amblyscirtes cassus,PatagoniaAZ,8/12/2018,AZ,31.5073,-110.7331,1,62.5,224
Amblyscirtes cassus,PortalAZ,7/29/2000,AZ,31.85,-109.1667,5,45,211
Amblyscirtes cassus,PortalAZ,7/28/2001,AZ,31.85,-109.1667,2,28.5,209
Amblyscirtes cassus,PortalAZ,7/27/2002,AZ,31.85,-109.1667,4,25,208
Amblyscirtes cassus,PortalAZ,7/26/2003,AZ,31.85,-109.1667,6,16,207
Amblyscirtes cassus,PortalAZ,7/25/2009,AZ,31.85,-109.1667,3,20,206
Amblyscirtes cassus,PortalAZ,7/28/2012,AZ,31.85,-109.1667,2,18,210
Amblyscirtes cassus,PortalAZ,7/26/2014,AZ,31.85,-109.1667,5,17,207
Amblyscirtes cassus,PortalAZ,7/23/2016,AZ,31.85,-109.1667,2,20,205
Amblyscirtes cassus,PortalAZ,7/23/2017,AZ,31.85,-109.1667,2,20,204
Amblyscirtes cassus,PortalAZ,7/27/2018,AZ,31.85,-109.1667,2,26.5,208
Amblyscirtes cassus,RamseyCanyonAZ,7/15/1979,AZ,31.424,-110.2238,30,32,196
Amblyscirtes cassus,RamseyCanyonAZ,7/13/1980,AZ,31.424,-110.2238,19,17,195
Amblyscirtes cassus,RamseyCanyonAZ,7/19/1981,AZ,31.424,-110.2238,1,27,200
Amblyscirtes cassus,RamseyCanyonAZ,6/24/1982,AZ,31.424,-110.2238,1,33,175
Amblyscirtes cassus,RamseyCanyonAZ,8/6/1983,AZ,31.424,-110.2238,11,56,218
Amblyscirtes cassus,RamseyCanyonAZ,8/11/1984,AZ,31.424,-110.2238,1,58.5,224
Amblyscirtes cassus,RamseyCanyonAZ,8/10/1985,AZ,31.424,-110.2238,2,52,222
Amblyscirtes cassus,RamseyCanyonAZ,8/9/1987,AZ,31.424,-110.2238,1,69,221
Amblyscirtes cassus,RamseyCanyonAZ,7/30/1988,AZ,31.424,-110.2238,8,28,212
Amblyscirtes cassus,RamseyCanyonAZ,8/6/1989,AZ,31.424,-110.2238,12,61,218
Amblyscirtes cassus,RamseyCanyonAZ,8/4/1990,AZ,31.424,-110.2238,19,55,216
Amblyscirtes cassus,RamseyCanyonAZ,7/30/1991,AZ,31.424,-110.2238,79,61.5,211
Amblyscirtes cassus,RamseyCanyonAZ,8/2/1992,AZ,31.424,-110.2238,4,55,215
Amblyscirtes cassus,RamseyCanyonAZ,7/31/1993,AZ,31.424,-110.2238,13,45.5,212
Amblyscirtes cassus,RamseyCanyonAZ,7/30/1994,AZ,31.424,-110.2238,9,44,211
Amblyscirtes cassus,RamseyCanyonAZ,8/6/1995,AZ,31.424,-110.2238,96,70,218
Amblyscirtes cassus,RamseyCanyonAZ,8/5/1996,AZ,31.424,-110.2238,12,67.5,218
Amblyscirtes cassus,RamseyCanyonAZ,8/2/1997,AZ,31.424,-110.2238,106,58,214
Amblyscirtes cassus,RamseyCanyonAZ,8/1/1998,AZ,31.424,-110.2238,48,56.5,213
Amblyscirtes cassus,RamseyCanyonAZ,8/3/1999,AZ,31.424,-110.2238,16,76,215
Amblyscirtes cassus,RamseyCanyonAZ,8/5/2000,AZ,31.424,-110.2238,34,56,218
Amblyscirtes cassus,RamseyCanyonAZ,8/4/2001,AZ,31.424,-110.2238,11,63,216
Amblyscirtes cassus,RamseyCanyonAZ,8/3/2002,AZ,31.424,-110.2238,3,52,215
Amblyscirtes cassus,RamseyCanyonAZ,8/2/2003,AZ,31.424,-110.2238,1,47,214
Amblyscirtes cassus,RamseyCanyonAZ,7/31/2004,AZ,31.424,-110.2238,13,43.5,213
Amblyscirtes cassus,RamseyCanyonAZ,7/31/2005,AZ,31.424,-110.2238,1,54.5,212
Amblyscirtes cassus,RamseyCanyonAZ,7/29/2006,AZ,31.424,-110.2238,1,49,210
Amblyscirtes cassus,RamseyCanyonAZ,8/11/2007,AZ,31.424,-110.2238,2,50,223
Amblyscirtes cassus,RamseyCanyonAZ,8/2/2008,AZ,31.424,-110.2238,4,54,215
Amblyscirtes cassus,RamseyCanyonAZ,8/1/2009,AZ,31.424,-110.2238,3,45,213
Amblyscirtes cassus,RamseyCanyonAZ,7/30/2011,AZ,31.424,-110.2238,5,46.5,211
Amblyscirtes cassus,RamseyCanyonAZ,8/4/2012,AZ,31.424,-110.2238,6,56,217
Amblyscirtes cassus,RamseyCanyonAZ,8/3/2013,AZ,31.424,-110.2238,7,82,215
Amblyscirtes cassus,RamseyCanyonAZ,8/6/2015,AZ,31.424,-110.2238,3,53,218
Amblyscirtes cassus,RamseyCanyonAZ,8/1/2016,AZ,31.424,-110.2238,3,41.5,214
Amblyscirtes cassus,RamseyCanyonAZ,8/1/2017,AZ,31.424,-110.2238,7,44,213
Amblyscirtes cassus,RamseyCanyonAZ,8/6/2018,AZ,31.424,-110.2238,16,59.5,218
Amblyscirtes cassus,SabinoCanyonAZ,7/22/1994,AZ,32.3656,-110.7774,6,24,203
Amblyscirtes cassus,SabinoCanyonAZ,7/26/2000,AZ,32.3656,-110.7774,1,21.5,208
Amblyscirtes cassus,SabinoCanyonAZ,7/18/2001,AZ,32.3656,-110.7774,1,23,199
Amblyscirtes cassus,SabinoCanyonAZ,7/18/2009,AZ,32.3656,-110.7774,2,18,199
Amblyscirtes cassus,SabinoCanyonAZ,7/17/2010,AZ,32.3656,-110.7774,1,32,198
Amblyscirtes cassus,SabinoCanyonAZ,7/16/2011,AZ,32.3656,-110.7774,3,26.5,197
Amblyscirtes cassus,SabinoCanyonAZ,7/19/2014,AZ,32.3656,-110.7774,1,33.5,200
Amblyscirtes cassus,SabinoCanyonAZ,7/16/2016,AZ,32.3656,-110.7774,6,45.5,198
Amblyscirtes cassus,SabinoCanyonAZ,7/15/2017,AZ,32.3656,-110.7774,19,38.5,196
Amblyscirtes cassus,SabinoCanyonAZ,7/31/2018,AZ,32.3656,-110.7774,3,33.5,212
Amblyscirtes cassus,SantaRitaMountains,7/31/2011,AZ,31.7268,-110.8807,3,16,212
Amblyscirtes cassus,SantaRitaMountains,7/29/2012,AZ,31.7268,-110.8807,18,18.5,211
Amblyscirtes cassus,SantaRitaMountains,7/26/2015,AZ,31.7268,-110.8723,6,43,207
Amblyscirtes cassus,SantaRitaMountains,7/31/2016,AZ,31.7268,-110.8723,2,40.5,213
Amblyscirtes cassus,SantaRitaMountains,7/26/2017,AZ,31.7268,-110.8723,13,38,207
Amblyscirtes cassus,SantaRitaMountains,7/29/2018,AZ,31.7268,-110.8723,6,41.5,210
Amblyscirtes elissa,AtascosaHighlandsAZ,8/18/1990,AZ,31.48,-111.16,3,50,230
Amblyscirtes elissa,AtascosaHighlandsAZ,8/10/1991,AZ,31.48,-111.16,4,43.5,222
Amblyscirtes elissa,AtascosaHighlandsAZ,8/16/1992,AZ,31.48,-111.16,3,62,229
Amblyscirtes elissa,AtascosaHighlandsAZ,8/14/1993,AZ,31.48,-111.16,1,45,226
Amblyscirtes elissa,AtascosaHighlandsAZ,8/20/1995,AZ,31.48,-111.16,2,51,232
Amblyscirtes elissa,AtascosaHighlandsAZ,8/16/1997,AZ,31.48,-111.16,8,49,228
Amblyscirtes elissa,AtascosaHighlandsAZ,8/15/1998,AZ,31.48,-111.16,2,53.5,227
Amblyscirtes elissa,AtascosaHighlandsAZ,8/14/1999,AZ,31.48,-111.16,9,64,226
Amblyscirtes elissa,PatagoniaAZ,8/23/1986,AZ,31.5072,-110.6908,1,54,235
Amblyscirtes elissa,PatagoniaAZ,8/15/1987,AZ,31.5072,-110.6908,1,54,227
Amblyscirtes elissa,PatagoniaAZ,8/6/1988,AZ,31.5072,-110.6908,1,52,219
Amblyscirtes elissa,PatagoniaAZ,8/13/1989,AZ,31.5072,-110.6908,1,65,225
Amblyscirtes elissa,PatagoniaAZ,8/11/1990,AZ,31.5072,-110.6908,6,37,223
Amblyscirtes elissa,PatagoniaAZ,8/6/1991,AZ,31.5072,-110.6908,11,61,218
Amblyscirtes elissa,PatagoniaAZ,8/9/1992,AZ,31.5072,-110.6908,1,56.5,222
Amblyscirtes elissa,PatagoniaAZ,8/7/1993,AZ,31.5072,-110.6908,1,55,219
Amblyscirtes elissa,PatagoniaAZ,8/13/1995,AZ,31.5072,-110.6908,1,60,225
Amblyscirtes elissa,PatagoniaAZ,8/11/1996,AZ,31.5072,-110.6908,1,40,224
Amblyscirtes elissa,PatagoniaAZ,8/9/1997,AZ,31.5072,-110.6908,8,51,221
Amblyscirtes elissa,PatagoniaAZ,8/8/1998,AZ,31.5072,-110.6908,1,66.5,220
Amblyscirtes elissa,PatagoniaAZ,8/9/1999,AZ,31.5072,-110.6908,3,72.5,221
Amblyscirtes elissa,PatagoniaAZ,8/11/2001,AZ,31.5072,-110.6908,4,75,223
Amblyscirtes elissa,PatagoniaAZ,8/10/2002,AZ,31.5072,-110.6908,10,47.5,222
Amblyscirtes elissa,PatagoniaAZ,8/9/2003,AZ,31.5072,-110.6908,3,43.5,221
Amblyscirtes elissa,PatagoniaAZ,8/7/2004,AZ,31.5072,-110.6908,18,38,220
Amblyscirtes elissa,PatagoniaAZ,8/6/2005,AZ,31.5072,-110.6908,28,61.5,218
Amblyscirtes elissa,PatagoniaAZ,8/5/2006,AZ,31.5072,-110.6908,15,35,217
Amblyscirtes elissa,PatagoniaAZ,8/18/2007,AZ,31.5072,-110.6908,11,58,230
Amblyscirtes elissa,PatagoniaAZ,8/9/2008,AZ,31.5072,-110.6908,8,56,222
Amblyscirtes elissa,PatagoniaAZ,8/8/2009,AZ,31.5072,-110.6908,44,71,220
Amblyscirtes elissa,PatagoniaAZ,8/7/2010,AZ,31.5072,-110.6908,73,82,219
