Site,Date,State,Country,Latitude,Longitude,EnglishName,LatinName,OrigBflyName,ButterflyCount,ObserverCount,HoursObserved
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Canyonland Satyr,Cyllopsis pertepida,Cyllopsis pertepida,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,'Henshaw's' Nabokov's Satyr,Cyllopsis pyracmon henshawi,Cyllopsis henshawi,40,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Danaus gilippus,159,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Monarch,Danaus plexippus,Danaus plexippus,6,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Tiny Checkerspot,Dymasia dymas,Dymasia dymas,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Ares Metalmark,Emesis ares,Emesis ares,7,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Emesis zela,44,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Silver-spotted Skipper,Epargyreus clarus,Epargyreus clarus,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Funereal Duskywing,Erynnis funeralis,Erynnis funeralis,2,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Juvenal's Duskywing,Erynnis juvenalis,Erynnis juvenalis,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Meridian Duskywing,Erynnis meridianus,Erynnis meridianus,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Pacuvius Duskywing,Erynnis pacuvius,Erynnis pacuvius,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Mournful Duskywing,Erynnis tristis,Erynnis tristis,12,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Variegated Fritillary,Euptoieta claudia,Euptoieta claudia,11,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Mexican Yellow,Eurema mexicana,Eurema mexicanum,57,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Sleepy Orange,Eurema nicippe,Eurema nicippe,37,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Mimosa Yellow,Eurema nise,Eurema nise,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Tailed Orange,Eurema proterpia,Eurema proterpia,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Western Tailed-Blue,Everes amyntula,Everes amyntula,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Ceraunus Blue,Hemiargus ceraunus,Hemiargus ceraunus,13,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Reakirt's Blue,Hemiargus isola,Hemiargus isolus,109,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Pahaska Skipper,Hesperia pahaska,Hesperia pahaska,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Saltbush Sootywing,Hesperopsis alpheus,Hesperopsis alpheus,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Fiery Skipper,Hylephila phyleus,Hylephila phyleus,5,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Common Buckeye,Junonia coenia,Junonia coenia,2,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Tropical Buckeye (form nigrosuffusa),Junonia genoveva (form nigrosuffusa),Junonia evarete (nigrosuffusa),1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Lyside Sulphur,Kricogonia lyside,Kricogonia lyside,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Marine Blue,Leptotes marina,Leptotes marinus,165,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Eufala Skipper,Lerodea eufala,Lerodea eufala,15,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,American Snout,Libytheana carinenta,Libytheana bachmanii,10,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Viceroy,Limenitis archippus,Limenitis archippus,5,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Red-spotted Purple,Limenitis arthemis astyanax,Limenitis arthemis (arizonensis),9,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Red Satyr,Megisto rubricata,Megisto rubricata,124,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Leda Ministreak,Ministrymon leda,Ministrymon leda,156,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Dainty Sulphur,Nathalis iole,Nathalis iole,16,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Mourning Cloak,Nymphalis antiopa,Nymphalis antiopa,16,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Edwards' Skipperling,Oarisma edwardsii,Oarisma edwardsi,13,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Giant Swallowtail,Papilio cresphontes,Papilio cresphontes,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Two-tailed Swallowtail,Papilio multicaudata,Papilio multicaudatus,36,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Black Swallowtail,Papilio polyxenes,Papilio polyxenes,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Pine Satyr,Paramacera allyni,Paramercera allyni,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Snow's Skipper,Paratrytone snowi,Ochlodes snowi,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Cloudless Sulphur,Phoebis sennae,Phoebis sennae,53,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Common Sootywing,Pholisora catullus,Pholisora catullus,31,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Mylitta Crescent,Phyciodes mylitta,Phyciodes mylitta,6,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Texan Crescent,Phyciodes texana,Phyciodes texana,2,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Pearl Crescent,Phyciodes tharos,Phyciodes tharos,5,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Cabbage White,Pieris rapae,Pieris rapae,28,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Four-spotted Skipperling,Piruna polingi,Piruna polingi,78,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Acmon Blue,Plebejus acmon,Plebejus acmon,2,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Taxiles Skipper,Poanes taxiles,Poanes taxiles,78,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Carus Skipper,Polites carus,Yvretta carus,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Checkered White,Pontia protodice,Pontia protodice,42,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,White Checkered-Skipper,Pyrgus albescens,Pyrgus communis (albescens),11,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Desert Checkered-Skipper,Pyrgus philetas,Pyrgus philetas,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Dull Firetip,Pyrrhopyge araxes,Pyrrhopyge araxes,30,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Golden-headed Scallopwing,Staphylus ceos,Staphylus ceos,16,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Gray Hairstreak,Strymon melinus,Strymon melinus,18,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Texas Powdered-Skipper,Systasea pulverulenta,Systasea pulverulenta,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Elada Checkerspot,Texola elada,Texola elada,3,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Drusius Cloudywing,Thorybes drusius,Thorybes drusius,179,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Northern Cloudywing,Thorybes pylades,Thorybes pylades,743,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,West Coast Lady,Vanessa annabella,Vanessa annabella,1,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,Painted Lady,Vanessa cardui,Vanessa cardui,213,8,61.5
RamseyCanyonAZ,7/30/1991,AZ,USA,31.424,-110.2238,American Lady,Vanessa virginiensis,Vanessa virginiensis,3,8,61.5
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,California Sister,Adelpha bredowii,Adelpha bredowii,14,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Bronze Roadside-Skipper,Amblyscirtes aenus,Amblyscirtes aenus,6,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Cassus Roadside-Skipper,Amblyscirtes cassus,Amblyscirtes cassus,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Dotted Roadside-Skipper,Amblyscirtes eos,Amblyscirtes eos,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Large Roadside-Skipper,Amblyscirtes exoteria,Amblyscirtes exoteria,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Orange-edged Roadside-Skipper,Amblyscirtes fimbriata,Amblyscirtes fimbriata,29,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Nysa Roadside-Skipper,Amblyscirtes nysa,Amblyscirtes nysa,6,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Oslar's Roadside-Skipper,Amblyscirtes oslari,Amblyscirtes oslari,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Nais Metalmark,Apodemia nais,Apodemia nais,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Hackberry Emperor,Asterocampa celtis,Asterocampa celtis,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Tawny Emperor,Asterocampa clyton,Asterocampa clyton,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Sachem,Atalopedes campestris,Atalopedes campestris,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Great Purple Hairstreak,Atlides halesus,Atlides halesus,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Sheep Skipper,Atrytonopsis edwardsii,Atrytonopsis edwardsi,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Moon-marked Skipper,Atrytonopsis lunus,Atrytonopsis lunus,12,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Golden Banded-Skipper,Autochton cellus,Autochton cellus,16,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Pipevine Swallowtail,Battus philenor,Battus philenor,83,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Western Pygmy-Blue,Brephidium exile,Brephidium exile,10,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Fatal Metalmark,Calephelis nemesis,Calephelis nemesis,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Spring Azure,Celastrina ladon,Celastrina ladon,1132,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Black Checkerspot,Chlosyne cyneas,Thessalia cyneas,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Bordered Patch,Chlosyne lacinia,Chlosyne lacinia,56,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Theona Checkerspot,Chlosyne theona,Thessalia theona,9,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Gold-costa Skipper,Cogia caicus,Cogia caicus,12,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Acacia Skipper,Cogia hippalus,Cogia hippalus,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Southern Dogface,Colias cesonia,Colias cesonia,10,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Orange Sulphur,Colias eurytheme,Colias eurytheme,122,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Orange Skipperling,Copaeodes aurantiacus,Copaeodes aurantiacus,30,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Canyonland Satyr,Cyllopsis pertepida,Cyllopsis pertepida,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,'Henshaw's' Nabokov's Satyr,Cyllopsis pyracmon henshawi,Cyllopsis henshawi,31,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Danaus gilippus,30,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Monarch,Danaus plexippus,Danaus plexippus,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Tiny Checkerspot,Dymasia dymas,Dymasia dymas,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Ares Metalmark,Emesis ares,Emesis ares,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Emesis zela,14,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Silver-spotted Skipper,Epargyreus clarus,Epargyreus clarus,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Arizona Hairstreak,Erora quaderna,Erora quaderna,10,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Funereal Duskywing,Erynnis funeralis,Erynnis funeralis,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Juvenal's Duskywing,Erynnis juvenalis,Erynnis juvenalis,8,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Pacuvius Duskywing,Erynnis pacuvius,Erynnis pacuvius,58,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Scudder's Duskywing,Erynnis scudderi,Erynnis scudderi,5,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Mournful Duskywing,Erynnis tristis,Erynnis tristis,16,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Variegated Fritillary,Euptoieta claudia,Euptoieta claudia,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Mexican Yellow,Eurema mexicana,Eurema mexicanum,56,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Sleepy Orange,Eurema nicippe,Eurema nicippe,39,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Western Tailed-Blue,Everes amyntula,Everes amyntula,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Ceraunus Blue,Hemiargus ceraunus,Hemiargus ceraunus,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Reakirt's Blue,Hemiargus isola,Hemiargus isolus,19,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Pahaska Skipper,Hesperia pahaska,Hesperia pahaska,5,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Fiery Skipper,Hylephila phyleus,Hylephila phyleus,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Colorado Hairstreak,Hypaurotis crysalus,Hypaurotis crysalus,7,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Common Buckeye,Junonia coenia,Junonia coenia,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Tropical Buckeye (form nigrosuffusa),Junonia genoveva (form nigrosuffusa),Junonia evarete (nigrosuffusa),2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Lyside Sulphur,Kricogonia lyside,Krycogonia lyside,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Marine Blue,Leptotes marina,Leptotes marinus,41,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Eufala Skipper,Lerodea eufala,Lerodea eufala,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,American Snout,Libytheana carinenta,Libytheana bachmanii,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Viceroy,Limenitis archippus,Limenitis archippus,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Red-spotted Purple,Limenitis arthemis astyanax,Limenitis arthemis (arizonensis),32,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Red Satyr,Megisto rubricata,Megisto rubricata,30,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Leda Ministreak,Ministrymon leda,Ministrymon leda,10,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Dainty Sulphur,Nathalis iole,Nathalis iole,26,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Mourning Cloak,Nymphalis antiopa,Nymphalis antiopa,14,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Giant Swallowtail,Papilio cresphontes,Papilio cresphontes,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Two-tailed Swallowtail,Papilio multicaudata,Papilio multicaudatus,45,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Black Swallowtail,Papilio polyxenes,Papilio polyxenes,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Snow's Skipper,Paratrytone snowi,Ochlodes snowi,3,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Cloudless Sulphur,Phoebis sennae,Phoebis sennae,118,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Common Sootywing,Pholisora catullus,Pholisora catullus,12,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Mylitta Crescent,Phyciodes mylitta,Phyciodes mylitta,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Painted Crescent,Phyciodes picta,Phyciodes pictus,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Texan Crescent,Phyciodes texana,Phyciodes texana,2,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Cabbage White,Pieris rapae,Pieris rapae,18,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Four-spotted Skipperling,Piruna polingi,Piruna polingi,24,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Taxiles Skipper,Poanes taxiles,Poanes taxiles,32,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Satyr Comma,Polygonia satyrus,Polygonia satyrus,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Checkered White,Pontia protodice,Pontia protodice,18,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,White Checkered-Skipper,Pyrgus albescens,Pyrgus communis (albescens),9,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Desert Checkered-Skipper,Pyrgus philetas,Pyrgus philetas,4,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Dull Firetip,Pyrrhopyge araxes,Pyrrhopyge araxes,102,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Golden-headed Scallopwing,Staphylus ceos,Staphylus ceos,11,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Gray Hairstreak,Strymon melinus,Strymon melinus,22,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Arizona Powdered-Skipper,Systasea zampa,Systasea zampa,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Elada Checkerspot,Texola elada,Texola elada,42,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Northern Cloudywing,Thorybes pylades,Thorybes pylades,17,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,West Coast Lady,Vanessa annabella,Vanessa annabella,1,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,Painted Lady,Vanessa cardui,Vanessa cardui,57,7,55
RamseyCanyonAZ,8/2/1992,AZ,USA,31.424,-110.2238,American Lady,Vanessa virginiensis,Vanessa virginiensis,1,7,55
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Desert Cloudywing,Achalarus casica,Achalarus casica,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,California Sister,Adelpha bredowii,Adelpha bredowii,101,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Bronze Roadside-Skipper,Amblyscirtes aenus,Amblyscirtes aenus,12,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Cassus Roadside-Skipper,Amblyscirtes cassus,Amblyscirtes cassus,13,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Dotted Roadside-Skipper,Amblyscirtes eos,Amblyscirtes eos,5,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Large Roadside-Skipper,Amblyscirtes exoteria,Amblyscirtes exoteria,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Orange-edged Roadside-Skipper,Amblyscirtes fimbriata,Amblyscirtes fimbriata,8,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Slaty Roadside-Skipper,Amblyscirtes nereus,Amblyscirtes nereus,7,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Nysa Roadside-Skipper,Amblyscirtes nysa,Amblyscirtes nysa,16,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Oslar's Roadside-Skipper,Amblyscirtes oslari,Amblyscirtes oslari,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Nais Metalmark,Apodemia nais,Apodemia nais,9,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Palmer's Metalmark,Apodemia palmeri,Apodemia palmerii,1,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Tawny Emperor,Asterocampa clyton,Asterocampa clyton,1,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Sachem,Atalopedes campestris,Atalopedes campestris,6,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Moon-marked Skipper,Atrytonopsis lunus,Atrytonopsis lunus,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Golden Banded-Skipper,Autochton cellus,Autochton cellus,7,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Pipevine Swallowtail,Battus philenor,Battus philenor,81,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Western Pygmy-Blue,Brephidium exile,Brephidium exile,106,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Arizona Metalmark,Calephelis arizonensis,Calephelis arizonensis,2,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Fatal Metalmark,Calephelis nemesis,Calephelis nemesis,4,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,'Siva' Juniper Hairstreak,Callophrys gryneus siva,Callophyras gryneus siva,1,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Spring Azure,Celastrina ladon,Celastrina ladon,201,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Common Streaky-Skipper,Celotes nessus,Celotes nessus,10,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Black Checkerspot,Chlosyne cyneas,Thessalia cyneas,7,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Bordered Patch,Chlosyne lacinia,Chlosyne lacinia,138,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Theona Checkerspot,Chlosyne theona,Thessalia theona,86,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Gold-costa Skipper,Cogia caicus,Cogia caicus,15,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Acacia Skipper,Cogia hippalus,Cogia hippalus,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Southern Dogface,Colias cesonia,Colias cesonia,45,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Orange Sulphur,Colias eurytheme,Colias eurytheme,96,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Clouded Sulphur,Colias philodice,Colias philodice,5,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Orange Skipperling,Copaeodes aurantiacus,Copaeodes aurantiacus,59,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Canyonland Satyr,Cyllopsis pertepida,Cyllopsis pertepida,2,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,'Henshaw's' Nabokov's Satyr,Cyllopsis pyracmon henshawi,Cyllopsis henshawi,6,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Danaus gilippus,165,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Tiny Checkerspot,Dymasia dymas,Dymasia dymas,3,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Ares Metalmark,Emesis ares,Emesis ares,4,4,45.5
RamseyCanyonAZ,7/31/1993,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Emesis zela,18,4,45.5
