"lat","lon","elev"
32.281663,-110.734227,823
38.2986,-122.317995,110
47.127542,-121.397732,1644
33.624883,-115.325148,504
32.373478,-110.69233,1863
39.405088,-105.512203,2518
46.679561,-113.974864,1345
32.215943,-110.775853,848
37.898388,-122.304994,105
37.086091,-122.062946,205
32.842962,-117.00036,98
37.314784,-122.060862,112
34.500858,-119.343967,466
33.093861,-116.996959,131
37.091215,-121.721231,223
34.327397,-117.832871,1822
37.977619,-122.569613,22
33.874557,-118.295058,13
40.013697,-120.85931,1733
33.957433,-112.555071,977
34.256701,-118.097836,1341
34.204557,-117.670164,1022
37.903203,-122.255408,216
37.334897,-121.883475,22
33.92255,-118.413672,26
33.997528,-119.716297,68
38.348833,-119.342167,2392
34.022123,-118.440403,39
34.144536,-118.379187,184
34.133449,-117.852472,257
35.015939,-117.725887,719
38.436615,-122.512665,376
34.133467,-117.852592,257
37.950167,-122.598318,266
37.967512,-122.634051,345
37.99019,-121.927331,319
37.758106,-122.457619,190
38.611764,-122.782436,42
38.694788,-123.438927,0
35.098032,-106.404517,2276
35.188259,-111.643453,2090
34.115063,-117.71467,411
37.93034,-121.993863,133
39.88546,-105.203818,1834
45.425488,-112.635696,1528
34.130376,-118.816668,329
38.713753,-104.721126,1709
32.282618,-111.031797,680
37.835425,-122.238578,130
34.180267,-117.883002,358
32.834167,-116.186389,293
33.966004,-117.921501,269
32.857903,-116.436393,1826
37.941807,-122.410487,15
34.029609,-118.051031,69
46.651945,-111.903739,1126
37.676997,-122.386257,0
37.403672,-121.951212,3
34.039805,-118.892576,0
35.21793,-118.839413,139
36.701177,-121.628679,28
32.707778,-109.966111,2743
33.969735,-117.987876,197
32.431826,-110.889456,1021
37.623414,-122.138797,-1
36.489606,-121.14895,423
37.7228,-121.915584,113
32.282716,-111.033195,680
34.03099,-116.145779,1304
37.39606,-121.797448,309
38.119853,-119.085117,2206
40.18392,-105.16989,1559
38.769062,-121.132576,131
38.438751,-122.511742,376
34.156301,-118.293334,209
47.423751,-117.565484,699
34.092784,-117.80674,319
36.986305,-106.412544,3038
38.114736,-122.953626,0
38.57735,-122.71009,356
34.256491,-118.152753,915
33.903881,-118.118166,29
34.123245,-118.407265,299
35.190043,-106.377697,2372
32.800978,-116.820476,240
43.64318,-116.329959,805
33.4025,-111.678612,426
36.602118,-112.349711,2313
33.889367,-115.695009,550
33.839403,-111.472489,1016
37.405034,-121.954773,3
34.302496,-117.870645,1093
37.42744,-122.086412,1
38.36317,-121.939103,29
39.649585,-120.386126,1497
34.244842,-118.397613,280
36.265029,-112.711047,947
36.440573,-115.362045,881
36.845263,-121.536795,64
33.821799,-118.177357,28
34.134848,-118.754117,281
38.611886,-121.310789,25
34.082397,-118.828297,551
37.84859,-122.197087,384
37.261621,-109.619522,1338
37.908943,-121.959912,440
36.249787,-115.654858,2818
34.141506,-109.580926,2749
37.965683,-106.950766,3851
34.203717,-118.029197,857
38.538803,-121.747151,19
37.190932,-121.918866,736
34.036785,-118.539099,24
37.906679,-122.190725,170
39.746134,-122.869806,2057
33.958845,-109.514937,2875
33.704349,-118.00355,3
34.017502,-118.287781,65
36.803772,-121.787055,2
34.17245,-118.843981,283
37.549125,-118.815742,2545
34.025558,-118.498528,62
43.714295,-116.160221,1376
37.646752,-119.880708,453
33.970345,-117.327423,326
43.840131,-110.616864,2063
37.799842,-122.453767,33
33.887026,-117.883166,86
31.570427,-111.049712,996
33.125997,-116.671811,917
36.078675,-115.000629,487
34.079123,-118.60385,358
34.102308,-118.705301,193
38.550839,-121.623847,5
41.148095,-120.282245,1883
32.858533,-116.916654,124
37.853857,-121.935139,506
37.185767,-122.338782,68
34.017588,-118.28845,65
46.685407,-120.180611,1006
40.754539,-111.865969,1332
37.87255,-119.158897,2574
37.170932,-121.729762,109
37.208634,-121.802065,233
31.570656,-111.048785,996
35.920202,-111.753488,1907
32.7116,-116.946647,312
39.293103,-121.18912,291
34.051568,-119.57064,0
40.488076,-121.50493,3105
32.303352,-110.803406,814
33.079026,-117.060583,120
31.726091,-110.881184,1484
33.880683,-117.10603,436
38.399711,-123.095508,0
31.739354,-110.885132,1418
37.314729,-122.160447,552
32.947647,-105.75183,2650
33.021577,-116.803979,464
32.765802,-117.166143,16
35.564751,-120.9655,198
38.425333,-122.6765,130
39.432473,-120.199486,1953
34.064564,-118.568475,411
37.919729,-121.935895,196
38.009696,-121.728548,2
34.352203,-117.957941,1818
32.775505,-117.197188,37
44.173332,-121.317223,992
38.539522,-121.620496,0
33.171111,-117.318611,66
32.964486,-117.050733,169
37.911145,-121.949492,294
37.160656,-121.898044,934
40.013153,-105.30108,1682
38.552171,-121.629448,4
36.580867,-121.854562,86
40.445463,-118.120695,1551
38.660774,-120.110733,2220
37.860451,-122.303043,0
33.863178,-117.756395,189
31.37696,-110.358457,1712
34.291095,-119.300953,11
38.729625,-120.798546,572
39.505085,-123.779044,26
37.30798,-122.175292,633
32.765685,-117.086605,125
34.071199,-118.229528,96
32.870583,-116.894667,129
38.572842,-122.689742,375
43.215252,-121.786125,1481
34.49953,-119.718806,986
37.837119,-122.283523,8
33.1165,-116.816872,656
34.101059,-118.011691,93
34.256383,-118.620661,308
33.80828,-118.086419,14
32.220683,-110.554153,2481
37.434471,-122.071291,0
37.764528,-122.437241,55
40.342793,-105.683639,2908
38.455656,-122.654264,102
37.970547,-122.631497,345
34.534492,-119.713348,428
38.7762,-109.230006,1381
34.189247,-117.316489,514
32.864108,-116.464088,1686
37.467013,-121.520179,841
40.219665,-105.376381,1977
34.169048,-117.687368,817
38.991284,-120.153724,2290
39.203777,-106.869533,2560
33.740642,-116.70182,1814
35.287861,-120.625455,263
34.047511,-116.570196,784
38.949125,-104.887484,2249
34.578742,-112.428336,1578
34.14878,-117.72142,587
33.431421,-116.227785,1704
38.002526,-122.516528,62
37.556137,-122.094452,33
33.839776,-118.09593,15
39.356312,-120.629602,1774
33.746187,-118.405403,113
34.669227,-111.714483,1161
38.098922,-122.533553,56
31.431969,-111.188035,1260
39.623667,-120.649833,1946
37.420654,-122.016609,-1
37.507262,-122.481853,0
39.945765,-123.956688,480
32.832497,-116.451498,1722
36.086355,-114.982588,469
33.988304,-118.38427,37
37.677512,-122.401772,90
34.720116,-112.009968,1041
39.771778,-121.603706,605
34.939874,-118.539151,1292
34.018379,-116.636299,831
37.896053,-121.945337,383
38.085346,-122.590948,73
34.002964,-118.472855,18
33.014058,-117.252914,2
33.038027,-117.271092,99
37.861065,-122.298415,11
34.760436,-120.49918,246
34.113375,-117.715758,411
33.672463,-116.255991,6
33.827186,-118.342452,28
37.952428,-122.763733,187
37.366098,-122.239358,396
37.91653,-122.2556,321
36.432425,-121.175078,517
34.193871,-118.175297,342
36.952946,-122.056314,16
41.8582,-104.13199,1269
34.273236,-118.613827,336
34.127035,-118.209695,182
32.978219,-116.577719,1416
37.210661,-121.800978,233
32.273005,-106.764348,1178
44.024748,-123.182922,178
38.119828,-119.085183,2206
38.56866,-122.68819,375
38.840882,-107.94208,1679
38.224433,-122.979195,59
32.243339,-111.167472,876
38.151641,-121.289118,16
37.095532,-113.908023,1382
32.594761,-117.091125,8
33.210861,-116.438507,835
46.931977,-121.35954,1080
38.539019,-121.764473,15
34.017606,-118.288297,65
32.870525,-118.495903,170
37.202652,-122.338035,110
37.770371,-122.482437,80
40.369105,-105.63991,3089
33.970444,-117.318772,357
40.013137,-120.859792,1733
36.46077,-121.155953,316
38.615083,-109.225286,2597
33.77419,-116.67552,2322
34.740713,-118.378265,866
35.858289,-106.472758,2600
39.429739,-120.24025,1960
38.516336,-122.060855,202
45.549,-123.903017,3
37.573624,-122.472143,263
32.18401,-110.709591,934
38.44869,-122.70382,55
37.908939,-121.922856,260
38.90766,-123.227283,391
31.400245,-110.288669,2132
32.842394,-117.033364,88
43.745586,-116.134697,1633
35.033027,-106.368094,2148
38.409363,-122.074386,368
33.771157,-118.326429,148
37.459648,-122.107308,0
37.766002,-119.773207,2152
34.161834,-118.223827,304
33.139768,-117.106788,222
34.146848,-118.278272,128
38.514439,-122.071175,120
37.225559,-107.598112,2121
38.50722,-105.973805,2223
32.948568,-105.732601,2752
34.242404,-106.968036,1577
32.340672,-110.981191,768
36.479025,-121.183317,502
39.421947,-122.18672,29
37.804751,-122.216075,70
34.349942,-118.474333,857
31.539,-110.76084,1236
38.237101,-103.255692,1263
36.972828,-122.008029,17
38.942816,-119.995079,1898
37.904404,-121.950018,360
34.291442,-117.840367,958
34.36936,-118.404616,681
37.440012,-122.148225,12
32.741544,-116.995749,121
45.367786,-121.476964,1558
32.588099,-117.018734,74
38.47747,-123.15193,83
41.210056,-122.891347,1869
32.884761,-116.502525,1390
34.761234,-112.01997,1022
37.931223,-122.68202,0
34.508113,-119.384995,517
34.176516,-118.848176,264
36.123544,-115.484703,1466
37.80412,-122.447212,0
36.841775,-121.753253,1
37.345492,-122.245061,405
37.59286,-112.207056,2432
37.946382,-121.959437,114
31.377202,-110.391507,1653
34.143999,-118.460389,282
40.663242,-111.632362,2526
47.971192,-123.494997,1599
38.004881,-121.710047,1
36.500745,-121.1708,480
37.296972,-122.108244,493
32.232881,-110.900323,765
38.733043,-122.755646,741
37.734107,-122.435801,114
33.874299,-118.295364,13
32.578916,-117.101148,13
34.463085,-118.509277,443
37.412378,-121.986895,-1
39.176167,-114.639275,2659
37.009774,-104.460102,2354
41.297585,-122.501173,2182
37.386052,-122.083851,30
37.898388,-122.304994,105
38.231828,-122.630041,9
31.915159,-109.268711,2509
36.602392,-121.854437,7
45.697008,-121.287689,46
39.679111,-123.791348,0
34.000686,-118.395562,21
31.422651,-110.298906,2390
37.958662,-121.863037,182
39.970956,-111.762781,1602
47.033117,-124.171002,0
33.70287,-116.373409,101
37.50597,-122.479172,0
44.587631,-123.272492,73
43.893356,-110.635977,2080
34.058538,-118.966225,120
36.310973,-121.568273,1503
36.994316,-121.961762,54
34.06611,-118.441166,117
37.772742,-122.466655,96
36.499593,-121.177311,458
37.873783,-122.23783,276
46.930113,-121.674513,2030
39.449377,-120.348612,2447
33.367261,-111.688612,405
33.602179,-117.427987,661
32.825955,-116.86535,415
34.289789,-119.226882,154
39.731413,-104.963653,1640
40.282606,-105.351588,2026
37.795667,-122.397167,0
32.851578,-116.983237,115
37.720387,-122.419403,134
36.622887,-121.911811,22
45.500709,-122.990295,35
31.398517,-111.089719,1204
33.809258,-118.08857,14
40.669991,-105.857467,2651
37.372015,-122.092266,50
34.002665,-118.446414,15
31.873789,-109.183344,1736
32.956808,-115.526545,-34
32.322298,-110.809812,894
32.947637,-105.75182,2650
32.948217,-105.7476,2685
40.442153,-121.427142,1950
38.054236,-122.228939,0
36.95022,-122.057557,16
37.876438,-122.301513,6
37.172346,-122.221999,362
37.881025,-122.221134,495
41.30338,-122.497644,2160
38.611463,-122.783667,79
34.162612,-118.126774,281
36.493047,-121.209029,448
37.182802,-121.964054,585
39.878265,-123.725426,278
36.508582,-121.132035,409
37.436383,-122.0998,-1
34.088378,-119.039321,32
31.76136,-110.619723,1387
36.505738,-121.765951,57
37.92723,-122.51735,1
39.927664,-105.256565,1783
38.727759,-120.848318,500
40.201267,-111.861761,1368
36.818837,-121.717553,42
39.684059,-106.145751,3127
34.017559,-118.287704,65
34.216565,-118.145682,689
37.391097,-122.112442,43
38.505606,-122.097222,252
34.037273,-119.648818,0
43.790428,-110.681763,2131
39.422575,-120.645853,1859
39.866918,-105.107614,1647
37.958558,-122.360847,6
35.777218,-105.81096,3013
33.05952,-117.301642,0
34.126743,-118.115082,215
31.56845,-111.045413,996
32.841008,-117.041662,120
37.21303,-121.936319,277
39.927637,-111.0805,2282
39.92721,-105.257195,1783
36.373918,-120.993323,532
34.005979,-118.451126,10
40.697118,-105.441505,1983
33.874523,-118.293426,13
37.863831,-121.929461,676
37.699295,-123.001986,0
40.651783,-111.804592,1556
36.026941,-115.557691,1463
37.787452,-122.471353,45
32.85918,-116.917905,124
37.565043,-107.183347,2712
37.668199,-122.032824,279
37.844812,-122.258728,41
38.071233,-122.824647,0
36.426588,-115.731977,1783
37.536413,-122.245536,0
34.093811,-118.299698,112
37.792278,-122.455962,33
40.334957,-111.524079,1890
39.221615,-104.823818,2144
32.555987,-117.085117,9
35.770013,-120.986798,520
38.266877,-121.433484,4
38.045457,-119.301214,3193
48.163551,-114.828427,1076
41.824868,-121.50027,1228
38.537378,-121.74765,19
32.772563,-116.436882,1330
33.508915,-115.918425,-63
38.680957,-108.689379,2655
48.519134,-121.601874,1385
44.582471,-115.678666,1647
31.425198,-111.194777,1236
32.243663,-111.168062,876
39.733471,-104.763776,1661
33.750069,-118.09211,2
34.080519,-118.282059,95
37.80605,-122.42858,24
36.271551,-115.527839,1693
31.424562,-110.309601,2448
34.270115,-118.384898,321
44.514741,-124.049871,24
32.746944,-117.158333,91
48.80558,-119.654461,510
46.311875,-117.656745,757
37.313366,-122.188263,681
36.982767,-122.026223,25
40.001653,-105.307491,2106
38.221733,-122.976769,59
47.820885,-122.549423,58
35.453609,-120.867934,69
38.612221,-122.553592,596
36.070495,-121.59137,312
45.438755,-122.810387,59
37.543372,-118.222795,3566
36.156213,-115.496939,1489
36.361751,-120.829584,985
37.2252,-121.762923,68
34.13347,-117.852573,257
32.868305,-117.244742,120
36.714605,-114.708705,539
37.677505,-122.401536,90
34.085267,-116.848145,2852
35.318229,-118.110152,894
35.858114,-121.415883,0
40.183271,-105.173879,1559
31.919584,-109.251194,2248
33.797696,-111.803668,862
37.826918,-122.42257,0
38.698117,-123.437032,0
31.591505,-111.050193,1004
33.869104,-117.39409,400
39.215514,-121.046848,820
42.558581,-108.712935,2441
37.889641,-121.992975,185
32.830984,-116.856328,423
37.725885,-119.542375,1595
39.214186,-123.768058,0
32.74131,-117.163081,84
37.396869,-121.802276,183
38.151608,-121.289118,16
36.491675,-121.209393,448
33.735689,-117.68868,363
37.875423,-122.168479,184
36.943564,-104.377264,2196
38.54275,-121.457322,12
33.801042,-106.868753,1368
36.490566,-121.182492,559
43.229589,-118.878953,1249
38.752124,-121.288006,52
36.991386,-122.060872,159
37.160502,-121.898567,934
38.519462,-122.667106,390
32.871054,-117.245611,120
43.791363,-116.090208,2109
37.166912,-108.473374,2101
39.583713,-105.635071,4219
36.459673,-121.905284,273
31.574837,-111.331238,1108
38.038277,-121.374175,0
32.731595,-117.149292,78
32.184886,-110.592034,1679
34.017567,-118.287712,65
34.006132,-118.299839,53
40.646503,-120.261033,1526
47.946702,-123.415352,1504
45.518373,-122.911061,50
32.208539,-110.924556,758
37.989505,-122.541572,129
31.929872,-109.262332,2372
37.840919,-122.478966,0
38.549245,-121.736533,15
34.229445,-119.593023,0
40.014936,-105.326049,1853
38.443847,-122.431502,69
36.224928,-115.191995,674
38.577992,-121.458871,12
38.531027,-121.589138,7
33.172822,-117.336708,51
37.862131,-121.827788,537
34.279549,-118.626483,470
34.21973,-117.709295,1308
45.486453,-122.500143,191
41.335568,-122.358315,1138
40.69388,-115.47704,1926
37.974419,-119.250266,3214
38.166544,-122.850093,103
31.968288,-110.981712,848
32.737077,-117.21026,7
37.081096,-121.458739,349
32.795447,-117.048722,182
43.988023,-122.575525,679
32.738881,-117.014622,115
33.004676,-117.266746,80
48.152608,-123.958685,185
31.708188,-110.876004,1888
38.549198,-121.622509,4
38.118097,-122.615668,40
31.613079,-111.040492,982
38.052078,-102.611003,1122
36.193983,-115.447353,1678
35.19893,-115.867002,690
39.665158,-120.411572,1502
37.781462,-122.472687,57
47.27457,-121.936741,258
32.766982,-116.983257,319
34.072234,-118.450212,143
38.031557,-122.940632,0
40.008142,-105.2696,1665
33.366693,-116.479763,600
33.730583,-117.996505,10
33.387387,-112.28378,291
32.947013,-105.751518,2650
37.937594,-107.433787,3777
32.285678,-110.946808,717
43.364938,-110.444155,2099
37.523954,-122.320275,101
37.789638,-122.472603,45
37.614206,-122.313915,0
38.199772,-120.003297,1710
36.056826,-112.144375,2087
37.867469,-122.239364,276
40.952432,-105.057363,1886
31.81015,-111.027398,939
38.182038,-122.236255,66
34.40592,-118.674897,267
36.360097,-120.743176,956
37.829728,-118.849092,2699
37.074765,-121.68568,203
37.881686,-121.914295,1000
44.77794,-123.835533,115
33.060833,-117.262333,36
37.916039,-122.252483,299
32.34205,-108.678192,1287
32.166186,-110.728442,932
33.978394,-118.368513,44
31.86889,-109.188391,1626
37.918488,-122.38055,9
36.50993,-121.122658,409
37.721092,-122.420867,134
34.319457,-117.846895,1718
34.030736,-116.349571,1645
31.486389,-110.989441,1062
34.202183,-118.571126,239
46.855327,-120.488777,437
31.562082,-111.046972,996
35.130164,-106.686909,1521
31.5455,-110.277286,1409
34.197706,-117.131864,1561
40.736859,-111.923685,1292
33.096565,-116.475162,710
40.135197,-105.190822,1554
38.539105,-121.763944,15
32.865905,-116.974538,124
42.338567,-123.773767,399
34.099388,-118.514381,461
40.354456,-105.661539,2821
37.334051,-121.938329,25
48.24702,-116.623108,624
37.289657,-122.084926,371
39.726145,-120.619665,1608
32.684825,-116.53033,921
33.776486,-118.094905,7
37.755575,-122.133655,169
37.714902,-122.571401,0
36.760174,-121.502864,794
37.476178,-108.545983,2192
34.190062,-119.21903,10
37.000847,-121.996658,117
37.834734,-121.815033,420
46.72203,-117.01501,831
37.918857,-119.252652,2971
32.92672,-117.177274,77
39.410884,-111.125259,2387
46.919221,-121.656213,2001
37.877392,-119.353058,2625
31.925844,-109.260106,2372
31.462598,-110.289525,1543
44.075423,-121.731905,2010
33.538149,-111.656415,440
33.47314,-111.622272,587
38.938381,-120.040306,1903
31.447726,-110.307052,1816
39.749863,-120.757498,1915
42.906905,-122.073315,2043
38.085766,-120.684731,520
33.762647,-118.162394,5
42.660182,-118.681908,1923
34.118209,-118.222154,163
32.164425,-110.615016,1194
34.152077,-118.29491,209
40.442402,-121.560957,2742
35.12947,-120.632195,15
37.57478,-122.464478,193
34.803288,-118.326425,763
32.349545,-111.1222,672
32.460012,-110.960972,904
36.4484,-114.21415,578
31.45685,-110.397458,1866
34.047615,-118.559868,86
38.942212,-120.968575,490
34.284295,-118.633997,688
34.195864,-118.052997,942
34.816383,-119.103439,2243
39.501422,-119.860595,1419
38.808981,-123.008887,126
37.789281,-122.470758,45
37.797032,-122.450629,33
33.107605,-117.039354,216
35.466448,-115.615433,1274
44.425747,-123.305045,74
37.231005,-121.867303,64
37.454738,-103.759398,1413
40.247824,-105.219489,1688
32.196853,-111.134758,771
33.7974,-111.79443,835
34.4221,-119.885117,21
32.120969,-110.937216,795
44.938415,-109.623055,2746
37.885553,-122.313381,0
33.774934,-118.097032,7
32.242507,-111.167361,876
37.8561,-121.765455,333
38.531803,-121.760969,19
41.844866,-124.047601,567
31.88228,-110.209847,1117
34.357814,-118.12061,1234
37.87568,-112.744836,2074
39.132114,-121.397339,38
38.174457,-107.733623,2154
